month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
7/1/2012,South Dakota,0,,1693,2627,34,105,0,0,1,0,80,201,1,,,,,,,,,,,,4742
7/1/2012,Tennessee,7955,,15308,11123,0,673,0,0,0,0,0,0,0,,,,,,,,,,,,35059
7/1/2012,Texas,14657,,35783,29918,1315,1838,0,50,38,1,4999,4566,14,,,,,,,,,,,,93179
7/1/2012,Utah,10831,,2227,2623,35,105,0,1,0,0,194,287,0,,,,,,,,,,,,16303
7/1/2012,Vermont,0,,985,1019,31,32,0,0,0,0,0,0,0,,,,,,,,,,,,2067
7/1/2012,Virgin Islands,0,,25,8,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,34
7/1/2012,Virginia,0,,17361,12028,675,0,0,0,0,0,0,0,0,,,,,,,,,,,,30064
7/1/2012,Washington,9529,,12532,9007,584,418,4,1,2,0,1189,1251,1,,,,,,,,,,,,34518
7/1/2012,West Virginia,235,,4976,4724,117,306,2,3,2,0,916,1576,1,,,,,,,,,,,,12858
7/1/2012,Wisconsin,7218,,10575,7702,217,14,0,0,0,0,27,237,1,,,,,,,,,,,,25991
7/1/2012,Wyoming,321,,1413,1653,36,78,1,0,2,0,154,243,0,,,,,,,,,,,,3901
6/1/2012,Alabama,414,,11540,9390,256,558,0,3,15,0,2028,1845,6,,,,,,,,,,,,26055
6/1/2012,Alaska,0,,2783,2756,90,179,0,5,7,0,201,210,0,,,,,,,,,,,,6231
6/1/2012,Arizona,5808,,8893,6121,331,428,0,7,1,0,1221,641,1,,,,,,,,,,,,23452
6/1/2012,Arkansas,1939,,4158,4241,63,293,0,8,12,0,1005,1919,2,,,,,,,,,,,,13640
6/1/2012,California,30722,,26514,27427,87,0,0,0,0,0,369,261,4,,,,,,,,,,,,85384
6/1/2012,Colorado,2561,,11986,10435,290,663,1,0,0,0,0,0,0,,,,,,,,,,,,25936
6/1/2012,Connecticut,9575,,4452,3178,135,0,8,0,0,0,0,0,0,,,,,,,,,,,,17348
6/1/2012,Delaware,0,,925,748,21,39,0,0,0,0,1,3,0,,,,,,,,,,,,1737
6/1/2012,District of Columbia,0,,18,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,20
6/1/2012,Florida,0,,33679,17828,725,1302,178,12,7,0,1393,778,3,,,,,,,,,,,,55905
6/1/2012,Georgia,7298,,9085,6591,154,420,0,26,17,0,1807,1805,3,,,,,,,,,,,,27206
6/1/2012,Guam,0,,43,33,5,2,0,0,0,0,0,0,0,,,,,,,,,,,,83
6/1/2012,Hawaii,1260,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1260
6/1/2012,Idaho,1985,,2280,3426,53,116,0,5,7,0,326,673,1,,,,,,,,,,,,8872
6/1/2012,Illinois,52870,,11820,10114,0,584,0,0,0,0,0,0,0,,,,,,,,,,,,75388
6/1/2012,Indiana,4834,,12193,9656,432,371,0,0,1,0,0,515,0,,,,,,,,,,,,28002
6/1/2012,Iowa,5136,,72,2177,17,1,0,0,0,0,2,99,1,,,,,,,,,,,,7505
6/1/2012,Kansas,1588,,4655,4532,134,277,2,7,6,0,502,444,0,,,,,,,,,,,,12147
6/1/2012,Kentucky,190681,,7304,6699,122,448,1,14,12,0,1905,2252,5,,,,,,,,,,,,209443
6/1/2012,Louisiana,0,,8801,7345,266,368,0,4,7,0,997,1107,0,,,,,,,,,,,,18895
6/1/2012,Maine,0,,2420,2710,63,112,0,15,33,0,73,155,0,,,,,,,,,,,,5581
6/1/2012,Mariana Islands,0,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1
6/1/2012,Maryland,0,,4118,3729,37,15,0,0,3,0,72,151,2,,,,,,,,,,,,8127
6/1/2012,Massachusetts,8784,,3896,2244,125,115,1,0,0,0,0,0,0,,,,,,,,,,,,15165
6/1/2012,Michigan,16666,,1083,7942,173,26,0,0,0,0,3,320,0,,,,,,,,,,,,26213
6/1/2012,Minnesota,12162,,6576,7472,197,217,0,1,2,0,174,542,0,,,,,,,,,,,,27343
6/1/2012,Mississippi,350,,4542,4153,96,205,0,32,33,1,1029,1386,5,,,,,,,,,,,,11832
6/1/2012,Missouri,2889,,14002,10593,390,637,0,14,34,0,925,1440,1,,,,,,,,,,,,30925
6/1/2012,Montana,933,,2878,3956,64,221,33,1,4,0,467,939,2,,,,,,,,,,,,9498
6/1/2012,Nebraska,2496,,70,1749,10,5,0,0,1,0,2,80,0,,,,,,,,,,,,4413
6/1/2012,Nevada,1251,,4141,3310,161,263,0,0,1,0,300,176,2,,,,,,,,,,,,9605
6/1/2012,New Hampshire,3636,,3132,2691,17,0,0,0,0,0,0,10,0,,,,,,,,,,,,9486
